,nb_id,longer_beginning,longer_ending,has_author,has_equation,jupyter_prop,output_cell_prop,markdown_prop,num_contrib,image_prop,is_education,has_links,has_comments,md_frequency,has_title,num_commits,md_format,non_exec_prop,exec_inorder,exec_skips,has_error,has_export,num_functions,has_test,num_headers,cluster
450,227274,False,False,False,False,0.7386462332668154,1.0,0.7948717948717948,1.0,0.0,True,True,True,0.3947368421052632,True,2.0,True,0.0,1.0,2.571428571428572,False,False,8.0,False,11.0,1
451,228930,True,False,True,False,0.6070312180073438,0.75,0.8620689655172413,1.0,0.6666666666666666,True,True,True,0.17857142857142858,True,1.0,True,0.0,0.5,16.0,False,False,0.0,False,13.0,1
452,229014,True,False,False,False,1.0,0.625,0.4666666666666667,0.0,0.6,False,False,True,0.8571428571428571,False,1.0,False,0.0,0.7142857142857143,2.0,False,False,2.0,False,0.0,1
453,229015,True,False,False,False,1.0,0.625,0.4666666666666667,0.0,0.6,False,False,True,0.8571428571428571,False,1.0,False,0.0,0.7142857142857143,1.4285714285714286,False,False,2.0,False,0.0,1
454,229016,True,False,False,False,1.0,0.5555555555555556,0.4,0.0,0.6,False,False,True,0.8571428571428571,False,1.0,False,0.0,0.625,1.25,False,False,2.0,False,0.0,1
455,229017,True,False,False,False,1.0,0.5555555555555556,0.4375,0.0,0.6,False,False,True,0.8,False,1.0,False,0.0,0.875,0.875,False,False,2.0,False,0.0,1
456,229754,True,False,False,False,0.3919565041241364,0.8666666666666667,0.4827586206896552,1.0,0.4615384615384616,True,True,True,0.9285714285714286,True,2.0,True,0.0,0.9285714285714286,3.071428571428572,False,False,9.0,False,19.0,3
457,230896,True,False,False,False,1.0,0.0,0.4666666666666667,1.0,0.0,True,False,True,0.8620689655172413,True,1.0,False,0.0625,1.0,1.0,False,False,23.0,False,1.0,1
458,231807,False,False,False,True,0.9635840609523764,0.38461538461538464,0.07142857142857142,1.0,0.6,False,False,True,0.07692307692307693,True,1.0,False,0.0,1.0,2.1666666666666665,False,True,0.0,False,1.0,1
459,232022,False,False,False,False,0.029943930572580806,0.25,0.2307692307692308,2.0,0.8,True,False,True,0.48,False,4.0,False,0.1,0.875,2.375,True,True,10.0,False,6.0,1
460,232227,True,False,False,True,1.0,0.5,0.4666666666666667,1.0,0.75,True,False,True,0.8571428571428571,True,1.0,True,0.125,1.0,1.0,False,False,0.0,False,1.0,1
461,233625,False,True,False,True,0.8676785064856346,0.7692307692307693,0.43478260869565216,2.0,0.4,True,False,True,0.8636363636363636,True,1.0,False,0.0,0.7272727272727273,3.363636363636364,False,False,2.0,False,7.0,1
462,233708,False,False,False,False,1.0,0.42857142857142855,0.39130434782608703,0.0,0.3333333333333333,False,False,True,0.7727272727272727,True,1.0,False,0.0,0.9230769230769232,1.4615384615384617,False,False,4.0,False,1.0,1
463,233709,False,False,False,False,1.0,0.42857142857142855,0.39130434782608703,0.0,0.3333333333333333,False,False,True,0.7727272727272727,True,1.0,False,0.0,0.9230769230769232,1.4615384615384617,False,False,4.0,False,1.0,1
464,233710,True,False,False,False,1.0,0.9166666666666666,0.25,0.0,0.7272727272727273,False,False,True,0.4666666666666667,True,1.0,False,0.0,0.7272727272727273,5.090909090909091,False,False,0.0,False,1.0,1
465,233850,False,False,False,False,1.0,0.5384615384615384,0.2777777777777778,1.0,0.5714285714285714,True,False,True,0.5294117647058824,True,1.0,True,0.0,1.0,1.0,False,False,2.0,False,5.0,1
466,233903,True,False,False,False,0.9997307424486274,0.5333333333333333,0.375,1.0,0.25,False,False,True,0.5652173913043478,True,1.0,False,0.13333333333333333,0.8333333333333334,12.0,False,False,10.0,False,10.0,1
467,233936,True,False,False,False,1.0,0.9166666666666666,0.25,0.0,0.7272727272727273,False,False,True,0.4666666666666667,True,1.0,False,0.0,0.8181818181818182,2.363636363636364,False,False,0.0,False,1.0,1
468,235860,True,False,False,False,0.985339823498082,0.4444444444444444,0.4,1.0,0.75,True,False,True,0.7857142857142857,True,2.0,False,0.0,1.0,1.0,False,False,1.0,False,5.0,1
469,236308,True,False,False,False,1.0,0.9166666666666666,0.25,0.0,0.7272727272727273,False,False,True,0.4666666666666667,True,1.0,False,0.0,0.7,7.2,False,False,0.0,False,1.0,1
470,236568,True,True,False,False,1.0,0.6,0.4827586206896552,1.0,0.2222222222222222,True,False,True,0.6071428571428571,True,2.0,False,0.06666666666666668,0.9166666666666666,8.583333333333334,False,True,18.0,False,7.0,1
471,236927,True,False,False,False,1.0,0.75,0.4,0.0,0.5555555555555556,False,False,True,0.6842105263157895,True,1.0,False,0.0,0.9090909090909092,1.9090909090909087,True,True,2.0,False,1.0,1
472,237034,True,False,False,False,1.0,0.5416666666666666,0.3793103448275862,2.0,0.38461538461538464,True,True,True,0.5826086956521739,False,5.0,False,0.0,1.0,1.0,False,True,4.0,False,14.0,1
473,237159,True,False,False,False,1.0,0.75,0.4,0.0,0.5555555555555556,False,False,True,0.6842105263157895,True,1.0,False,0.0,0.9090909090909092,1.9090909090909087,True,True,2.0,False,1.0,1
474,237238,True,False,False,False,1.0,0.4,0.375,2.0,0.6666666666666666,False,False,True,0.5652173913043478,True,1.0,False,0.0,0.9285714285714286,3.7857142857142856,False,True,1.0,False,8.0,1
475,237988,True,False,False,True,1.0,0.7,0.4117647058823529,1.0,0.42857142857142855,True,False,True,0.8125,True,1.0,True,0.1,1.0,2.0,False,False,0.0,False,2.0,1
476,238356,True,False,False,False,1.0,0.9166666666666666,0.25,0.0,0.7272727272727273,False,False,True,0.4666666666666667,True,1.0,False,0.0,1.0,1.1,False,False,0.0,False,1.0,1
477,238770,False,False,False,False,0.9085572112577446,0.8333333333333334,0.5,1.0,0.0,True,False,True,0.9428571428571428,False,1.0,True,0.0,1.0,1.0588235294117647,False,False,0.0,False,0.0,1
478,239474,False,False,False,False,1.0,0.5833333333333334,0.07692307692307693,1.0,0.42857142857142855,False,False,False,0.08333333333333333,False,1.0,False,0.0,0.9,2.1,False,False,0.0,False,0.0,1
479,240501,False,True,False,False,1.0,0.3888888888888889,0.3076923076923077,1.0,0.14285714285714285,True,False,True,0.44,True,1.0,False,0.0,1.0,1.0,False,False,2.0,False,1.0,1
480,241721,True,False,False,False,1.0,0.6153846153846154,0.59375,13.0,0.125,True,True,True,0.6129032258064516,True,30.0,False,0.0,0.9166666666666666,1.3333333333333333,False,True,19.0,False,12.0,3
481,242984,True,False,False,True,0.8676785064856346,0.875,0.5151515151515151,2.0,0.0,True,True,True,0.84375,True,1.0,False,0.0,0.7857142857142857,12.785714285714285,False,False,0.0,False,11.0,1
482,244309,True,False,False,False,0.9970856191222572,0.8,0.5454545454545454,1.0,0.0,False,False,True,1.0,True,3.0,False,0.0,1.0,1.0,False,False,0.0,False,7.0,1
483,245965,True,False,False,False,1.0,0.8,0.6153846153846154,1.0,0.08333333333333333,True,True,True,0.6052631578947368,False,3.0,True,0.13333333333333333,0.5,5.833333333333332,False,True,0.0,False,25.0,3
484,246202,True,True,False,True,0.5703683379108072,0.8571428571428571,0.5,5.0,0.0,True,True,True,1.0,False,4.0,True,0.0,1.0,1.0,False,False,1.0,False,10.0,1
485,246694,False,False,False,False,1.0,0.6428571428571429,0.06666666666666668,1.0,0.2222222222222222,False,False,True,0.07142857142857142,False,1.0,False,0.0,1.0,1.4615384615384617,False,False,4.0,False,1.0,1
486,247663,True,True,False,False,0.9957403466578948,0.0,0.4883720930232558,1.0,0.0,True,True,True,0.9285714285714286,True,1.0,True,0.8636363636363636,1.0,0.0,False,False,1.0,False,11.0,1
487,248151,False,False,False,False,0.7642097621386172,0.28,0.2424242424242425,3.0,0.0,False,False,True,0.40625,False,1.0,True,0.36,0.9166666666666666,2.083333333333333,True,False,0.0,False,0.0,1
488,248929,True,False,False,False,0.4786243285337402,0.2,0.5,1.0,1.0,False,False,True,1.0,True,1.0,False,0.0,1.0,1.0,False,False,0.0,False,5.0,1
489,250197,True,False,False,False,0.9894781117546187,0.8181818181818182,0.7659574468085106,0.0,0.2222222222222222,True,True,True,0.4782608695652174,True,1.0,True,0.0,0.9,1.6,True,False,2.0,False,27.0,3
490,250320,True,True,False,True,1.0,0.631578947368421,0.5,1.0,0.3333333333333333,True,True,True,0.6756756756756757,True,3.0,True,0.0,1.0,2.1333333333333333,False,False,0.0,False,16.0,1
491,251496,False,False,False,False,0.9953535615002742,0.7142857142857143,0.2631578947368421,1.0,0.0,False,False,True,0.5,True,2.0,False,0.0,0.9166666666666666,2.0,False,False,0.0,False,1.0,1
492,251827,True,False,False,False,0.8521732079143691,0.1,0.375,2.0,0.0,False,False,True,0.6,True,1.0,False,0.0,1.0,2.125,True,True,3.0,False,5.0,1
493,252368,True,True,False,True,1.0,0.631578947368421,0.5,1.0,0.3333333333333333,True,True,True,0.6756756756756757,True,1.0,True,0.0,1.0,2.1333333333333333,False,False,0.0,False,16.0,1
494,253189,True,True,False,True,0.9054510068055251,0.6578947368421053,0.5681818181818182,1.0,0.4,True,True,True,0.7931034482758621,True,1.0,True,0.0,0.9444444444444444,6.027777777777778,False,False,12.0,False,13.0,3
495,253957,False,True,False,False,0.4194153641146603,1.0,0.48,1.0,0.0,False,True,False,0.4166666666666667,False,17.0,True,0.0,1.0,1.0,False,False,0.0,False,0.0,1
496,254485,True,False,False,True,0.9085572112577446,0.3333333333333333,0.3333333333333333,1.0,0.5,True,True,True,0.6470588235294118,False,5.0,True,0.0,1.0,1.0,False,False,8.0,False,9.0,1
497,255052,True,True,False,False,0.43982355931042894,0.7777777777777778,0.5263157894736842,1.0,0.14285714285714285,True,True,True,0.972972972972973,True,2.0,True,0.0,1.0,1.0,False,True,16.0,False,26.0,3
498,255581,False,True,False,False,0.997347884101542,0.7368421052631579,0.4722222222222222,1.0,0.0,True,False,False,0.7428571428571429,False,2.0,False,0.0,0.7058823529411765,4.882352941176472,True,False,3.0,True,10.0,1
499,256538,False,True,False,True,0.9033832263862172,0.0,0.5,7.0,0.0,True,False,True,0.9047619047619048,True,2.0,True,1.0,1.0,0.0,False,True,7.0,False,7.0,1
500,256681,True,True,False,False,0.9952951960890783,0.9,0.5,1.0,0.0,True,False,True,0.8947368421052632,True,1.0,False,0.0,0.625,12.5,False,False,1.0,False,6.0,1
501,258045,True,False,False,False,1.0,0.9230769230769232,0.2352941176470588,0.0,0.75,False,False,True,0.4375,True,1.0,False,0.0,0.9166666666666666,0.9166666666666666,False,False,0.0,False,1.0,1
502,258729,False,False,False,False,0.1377117026904265,0.64,0.34210526315789475,1.0,0.5,True,True,True,0.6756756756756757,False,2.0,True,0.0,1.0,1.2916666666666667,False,True,2.0,False,0.0,1
503,259948,False,False,False,False,0.029943930572580806,0.4,0.375,2.0,0.25,False,False,True,0.6666666666666666,False,3.0,False,0.0,1.0,1.75,True,False,4.0,False,6.0,1
504,259987,True,True,False,True,0.7809637968425436,0.6923076923076923,0.5806451612903226,2.0,0.7777777777777778,True,True,True,0.5666666666666667,False,5.0,True,0.0,0.75,1.1666666666666667,False,False,3.0,False,24.0,3
505,259988,True,True,False,True,0.7809637968425436,0.6923076923076923,0.5806451612903226,2.0,0.7777777777777778,True,True,True,0.5666666666666667,False,9.0,True,0.0,0.75,1.1666666666666667,False,False,3.0,False,24.0,3
506,260010,True,False,False,False,1.0,0.625,0.4666666666666667,0.0,0.6,False,False,True,0.8571428571428571,False,1.0,False,0.0,0.8571428571428571,0.8571428571428571,False,False,2.0,False,0.0,1
507,260651,False,False,False,False,1.0,0.7096774193548387,0.1388888888888889,1.0,0.0,True,True,True,0.2571428571428571,False,2.0,False,0.03225806451612903,0.8620689655172413,16.206896551724142,False,False,0.0,False,5.0,1
508,263180,False,True,False,False,1.0,0.5714285714285714,0.3333333333333333,1.0,0.75,True,False,False,0.45,True,1.0,False,0.0,0.9166666666666666,1.6666666666666667,False,False,1.0,False,3.0,1
509,263181,False,True,False,False,1.0,0.5714285714285714,0.3333333333333333,1.0,0.75,True,False,False,0.45,True,1.0,False,0.0,0.9166666666666666,1.6666666666666667,False,False,1.0,False,3.0,1
510,264362,False,False,False,False,0.583878087452131,0.6,0.3181818181818182,1.0,0.2222222222222222,False,False,True,0.6666666666666666,False,2.0,False,0.0,0.8571428571428571,23.785714285714285,False,True,9.0,False,7.0,2
511,264605,False,False,False,False,0.9952951960890783,0.4583333333333333,0.2727272727272727,1.0,0.4545454545454545,True,False,True,0.375,False,2.0,False,0.0,1.0,1.0,False,False,9.0,False,4.0,1
512,264606,False,False,False,False,0.9952951960890783,0.4583333333333333,0.2727272727272727,1.0,0.4545454545454545,True,False,True,0.375,False,3.0,False,0.0,1.0,1.0,False,False,9.0,False,4.0,1
513,265097,True,False,False,True,0.8676785064856346,0.6666666666666666,0.42857142857142855,2.0,0.0,True,False,True,0.85,True,1.0,True,0.0,1.0,1.0,False,False,3.0,False,7.0,1
514,265250,True,True,False,False,1.0,0.6842105263157895,0.42424242424242425,1.0,0.0,True,True,True,0.6875,True,1.0,True,0.0,0.7777777777777778,3.388888888888889,False,False,17.0,False,7.0,1
515,266110,True,True,True,True,1.0,0.2761904761904762,0.5,1.0,0.5517241379310345,True,True,True,0.5645933014354066,True,1.0,True,0.0,0.9903846153846154,1.8173076923076923,False,False,15.0,False,59.0,3
516,267224,True,False,False,False,1.0,0.8,0.4444444444444444,0.0,0.375,False,False,True,0.8823529411764706,True,2.0,False,0.0,0.8888888888888888,3.2222222222222223,False,False,13.0,False,2.0,1
517,267543,False,False,False,False,1.0,0.8,0.4444444444444444,0.0,0.375,False,False,True,0.8823529411764706,True,1.0,False,0.0,0.8888888888888888,3.2222222222222223,False,False,13.0,False,1.0,1
518,269591,True,True,False,False,0.9866676139786176,0.8860759493670886,0.14130434782608695,1.0,0.3142857142857143,False,True,True,0.2307692307692308,True,2.0,False,0.0,1.0,1.0,False,False,29.0,False,14.0,3
519,269991,True,True,False,False,0.9866676139786176,0.8860759493670886,0.14130434782608695,1.0,0.3142857142857143,False,True,True,0.2307692307692308,True,2.0,False,0.0,1.0,1.0,False,False,29.0,False,14.0,3
520,270821,True,False,False,False,0.9859557150564116,0.75,0.5789473684210527,2.0,0.0,True,False,False,0.8888888888888888,True,1.0,True,0.0,0.7142857142857143,1.7142857142857142,False,False,0.0,False,6.0,1
521,271022,True,False,False,False,0.9859557150564116,0.75,0.5789473684210527,2.0,0.0,True,False,False,0.8888888888888888,True,1.0,True,0.0,0.7142857142857143,1.7142857142857142,False,False,0.0,False,6.0,1
522,271669,True,False,False,False,1.0,0.9230769230769232,0.2352941176470588,0.0,0.75,False,False,True,0.4375,True,1.0,False,0.0,0.9166666666666666,0.9166666666666666,False,False,0.0,False,1.0,1
523,272304,True,False,False,False,1.0,0.875,0.4666666666666667,0.0,0.0,False,False,True,0.9285714285714286,True,1.0,False,0.0,1.0,1.0,False,False,24.0,False,1.0,1
524,272305,True,False,False,False,1.0,0.875,0.4666666666666667,0.0,0.0,False,False,True,0.9285714285714286,True,1.0,False,0.0,1.0,1.0,False,False,24.0,False,1.0,1
525,272453,False,False,False,False,1.0,0.5416666666666666,0.14285714285714285,1.0,0.6153846153846154,False,False,True,0.2909090909090909,False,2.0,False,0.0,0.9743589743589745,2.2564102564102564,False,False,12.0,False,0.0,1
526,273702,True,False,False,False,0.2782759163127261,0.5333333333333333,0.2857142857142857,2.0,0.625,True,True,True,0.55,True,2.0,False,0.0,0.9285714285714286,4.714285714285714,False,False,0.0,False,6.0,1
527,273933,False,False,False,False,0.4019278359760105,0.8636363636363636,0.5416666666666666,1.0,0.3157894736842105,True,True,True,0.40425531914893614,True,7.0,True,0.0,0.95,4.3,False,False,10.0,False,20.0,3
528,275427,True,False,False,False,0.9859557150564116,0.75,0.6,2.0,0.0,True,False,False,0.8421052631578947,True,1.0,True,0.0,0.7142857142857143,1.7142857142857142,False,False,0.0,False,7.0,1
529,275646,False,False,False,False,1.0,0.625,0.05882352941176471,1.0,0.4,False,False,True,0.0625,False,1.0,False,0.0,0.8666666666666667,10.466666666666667,False,False,0.0,False,1.0,1
530,275896,True,False,False,False,1.0,0.625,0.4666666666666667,0.0,0.6,False,False,True,0.8571428571428571,False,1.0,False,0.0,0.8571428571428571,0.8571428571428571,False,False,2.0,False,0.0,1
531,275897,True,False,False,False,1.0,0.625,0.42857142857142855,0.0,0.6,False,False,True,0.9230769230769232,False,1.0,False,0.0,0.7142857142857143,1.4285714285714286,False,False,2.0,False,0.0,1
532,277571,False,True,False,False,1.0,0.5238095238095238,0.5116279069767442,1.0,0.6363636363636364,True,True,True,0.9761904761904762,True,1.0,True,0.3333333333333333,0.5384615384615384,24.615384615384606,False,False,0.0,False,13.0,2
533,277861,False,False,False,False,0.9970020430623128,0.5,0.3333333333333333,0.0,0.4,False,False,True,0.7142857142857143,False,1.0,False,0.0,0.7777777777777778,23.66666666666667,False,True,0.0,False,5.0,2
534,278020,False,False,False,False,1.0,0.5357142857142857,0.2222222222222222,2.0,0.13333333333333333,False,False,True,0.2,True,2.0,False,0.07142857142857142,0.8421052631578947,8.421052631578947,True,True,7.0,False,7.0,1
535,278264,True,True,False,False,0.9033832263862172,0.14285714285714285,0.6818181818181818,7.0,0.0,True,False,True,0.6666666666666666,True,3.0,True,0.8571428571428571,1.0,0.0,True,False,2.0,False,13.0,1
536,278890,True,False,False,False,1.0,0.8571428571428571,0.5,0.0,0.0,False,False,True,1.0,True,1.0,False,0.0,1.0,1.3333333333333333,False,False,32.0,False,1.0,1
537,279267,False,False,False,False,0.9996327340694068,0.6666666666666666,0.1111111111111111,3.0,0.5625,True,False,False,0.2307692307692308,False,1.0,False,0.0,0.9545454545454546,3.0,False,False,2.0,False,3.0,1
538,281170,True,True,False,False,1.0,0.6285714285714286,0.3269230769230769,1.0,0.0,True,False,True,0.6470588235294118,True,1.0,False,0.0,1.0,1.8787878787878791,True,False,1.0,False,5.0,1
539,282424,False,False,False,False,1.0,0.42857142857142855,0.3636363636363637,0.0,0.16666666666666666,False,False,True,0.7209302325581395,True,4.0,False,0.2857142857142857,0.9473684210526316,1.7894736842105263,True,False,46.0,False,1.0,3
540,282444,True,False,False,False,0.9993656120360168,0.8421052631578947,0.3636363636363637,1.0,0.125,False,True,True,0.40625,False,15.0,True,0.0,0.6470588235294118,3.2352941176470584,False,False,1.0,False,0.0,1
541,282806,False,False,False,False,0.990928926738888,0.8181818181818182,0.4814814814814815,2.0,0.8888888888888888,True,False,True,0.6923076923076923,False,1.0,True,0.09090909090909093,1.0,1.0,False,False,1.0,False,0.0,1
542,283846,True,False,False,True,0.9982660566796392,0.3333333333333333,0.3333333333333333,1.0,0.0,False,True,True,0.42857142857142855,True,1.0,True,0.0,0.9090909090909092,13.727272727272727,False,False,15.0,False,11.0,3
543,284008,True,True,False,False,0.9054510068055251,0.7037037037037037,0.5846153846153846,1.0,0.3684210526315789,True,True,True,0.6875,True,1.0,True,0.0,0.8846153846153846,8.692307692307693,False,False,2.0,False,11.0,1
544,284080,True,False,False,False,1.0,0.625,0.4666666666666667,0.0,0.6,False,False,True,0.8571428571428571,False,1.0,False,0.0,0.7142857142857143,2.0,False,False,2.0,False,0.0,1
545,284081,False,False,False,False,1.0,0.4166666666666667,0.42857142857142855,0.0,0.2,False,False,True,0.85,True,2.0,False,0.0,0.9090909090909092,0.9090909090909092,False,False,8.0,False,1.0,1
546,285293,True,False,False,False,0.08606026627499593,0.0,0.3043478260869565,1.0,0.0,True,True,True,0.5,True,1.0,True,1.0,1.0,0.0,False,False,2.0,False,2.0,1
547,285319,True,False,False,False,0.9895966575112686,0.0,0.3043478260869565,1.0,0.0,True,True,True,0.5,True,1.0,True,1.0,1.0,0.0,False,False,2.0,False,2.0,1
548,285612,True,False,False,True,0.9994503682532704,0.75,0.6,1.0,0.0,False,True,True,0.8888888888888888,False,6.0,True,0.0,0.3333333333333333,11.666666666666664,False,False,2.0,False,7.0,1
549,285745,True,False,False,False,1.0,0.8571428571428571,0.5,0.0,0.0,False,False,True,1.0,True,1.0,False,0.0,1.0,1.0,False,False,32.0,False,1.0,1
550,285746,True,False,False,False,1.0,0.8571428571428571,0.5,0.0,0.0,False,False,True,1.0,True,1.0,False,0.0,1.0,1.0,False,False,32.0,False,1.0,1
551,285807,True,False,False,False,1.0,0.8571428571428571,0.5,0.0,0.0,False,False,True,1.0,True,1.0,False,0.0,1.0,1.0,False,False,32.0,False,1.0,1
552,285808,True,False,False,False,1.0,0.8571428571428571,0.5,0.0,0.0,False,False,True,1.0,True,1.0,False,0.0,1.0,12.0,False,False,32.0,False,1.0,1
553,286695,True,True,False,True,0.632177061915863,0.7741935483870968,0.6219512195121951,1.0,0.2916666666666667,True,True,True,0.7530864197530864,True,12.0,True,0.0,1.0,1.3103448275862069,False,False,3.0,False,38.0,3
554,286696,True,True,False,True,0.632177061915863,0.78125,0.6190476190476191,1.0,0.28,True,True,True,0.7590361445783133,True,14.0,True,0.0,0.9666666666666668,2.066666666666667,False,False,3.0,False,38.0,3
555,287969,False,True,False,False,1.0,0.7857142857142857,0.4615384615384616,1.0,0.7272727272727273,True,False,True,0.76,True,1.0,False,0.0,0.6923076923076923,25.07692307692308,False,False,1.0,False,1.0,2
556,288150,False,True,False,False,1.0,0.7857142857142857,0.4615384615384616,1.0,0.7272727272727273,True,False,True,0.76,True,1.0,False,0.0,0.6923076923076923,25.07692307692308,False,False,1.0,False,1.0,2
557,288779,True,False,False,True,0.9982660566796392,0.3333333333333333,0.3333333333333333,1.0,0.0,False,True,True,0.42857142857142855,True,1.0,True,0.0,1.0,1.0,False,False,15.0,False,11.0,1
558,288895,True,True,False,False,0.4621850951088553,0.75,0.5789473684210527,20.0,0.4166666666666667,True,True,True,0.7567567567567568,True,5.0,True,0.0,0.8666666666666667,4.066666666666666,False,False,5.0,False,12.0,1
559,289128,False,True,False,False,1.0,0.5294117647058824,0.32,2.0,0.2222222222222222,False,False,True,0.2916666666666667,True,3.0,False,0.1176470588235294,0.9,12.9,True,True,4.0,False,7.0,1
560,289402,True,True,False,False,0.8153678518100004,0.16666666666666666,0.5384615384615384,1.0,0.0,True,False,True,0.6,True,1.0,False,0.8333333333333334,1.0,1.0,True,True,12.0,False,6.0,1
561,289527,True,True,False,True,0.9033832263862172,0.0,0.5,7.0,0.0,True,True,True,0.9047619047619048,True,8.0,True,1.0,1.0,0.0,False,True,3.0,False,8.0,1
562,289702,True,False,False,False,1.0,0.4,0.4444444444444444,2.0,0.0,True,False,True,0.5769230769230769,False,3.0,False,0.0,1.0,1.0,False,True,16.0,False,8.0,1
563,289941,True,False,False,True,0.9975352636643048,0.0,0.5609756097560976,0.0,0.0,True,False,True,0.775,True,1.0,True,0.8333333333333334,1.0,0.0,False,False,1.0,False,7.0,1
564,290147,True,False,False,False,1.0,0.9166666666666666,0.25,0.0,0.7272727272727273,False,False,True,0.4666666666666667,True,1.0,False,0.0,0.9090909090909092,0.9090909090909092,False,False,0.0,False,1.0,1
565,290285,False,True,False,True,0.9458207829393322,0.36,0.34210526315789475,1.0,0.5555555555555556,True,False,True,0.5135135135135135,False,2.0,False,0.0,0.9583333333333334,1.0833333333333333,False,False,0.0,False,3.0,1
566,291813,False,True,False,False,0.1950246030263223,0.15789473684210525,0.3870967741935484,4.0,0.0,True,False,True,0.7,False,1.0,True,0.0,0.9285714285714286,3.2857142857142856,True,False,4.0,False,9.0,1
567,292577,False,True,False,False,1.0,0.8,0.4642857142857143,1.0,0.9166666666666666,True,False,True,0.925925925925926,True,1.0,False,0.0,1.0,4.615384615384615,False,False,0.0,False,12.0,1
568,293450,False,False,False,False,0.7642097621386172,0.1111111111111111,0.12903225806451613,3.0,0.0,False,False,True,0.2333333333333333,False,1.0,False,0.7037037037037037,0.8,5.6,False,True,0.0,False,0.0,1
569,294040,True,False,False,False,1.0,0.875,0.5,0.0,0.0,False,False,True,1.0,True,1.0,False,0.0,0.8571428571428571,1.2857142857142858,False,False,24.0,False,1.0,1
570,294163,True,False,False,True,0.27444254676131097,0.6666666666666666,0.2058823529411765,1.0,0.3888888888888889,False,False,True,0.18181818181818185,False,2.0,True,0.0,0.8461538461538461,4.269230769230768,False,False,10.0,False,2.0,1
571,294285,True,True,False,False,1.0,0.6666666666666666,0.35135135135135137,1.0,0.5,True,True,True,0.6944444444444444,False,1.0,True,0.0,1.0,1.5217391304347827,False,True,14.0,False,0.0,1
572,294375,False,False,False,False,1.0,0.4545454545454545,0.42105263157894735,0.0,0.2,False,False,True,0.8333333333333334,True,1.0,False,0.0,0.8888888888888888,5.0,False,False,6.0,False,1.0,1
573,294498,False,False,False,False,0.048609660864423095,0.8,0.16666666666666666,2.0,0.25,False,True,True,0.29411764705882354,True,4.0,True,0.0,0.9166666666666666,1.0,True,True,0.0,False,2.0,1
574,294500,True,False,False,False,0.048609660864423095,0.7333333333333333,0.16666666666666666,2.0,0.2727272727272727,False,True,True,0.29411764705882354,True,10.0,True,0.0,1.0,1.0833333333333333,False,True,0.0,False,2.0,1
575,295209,True,False,False,True,0.9982660566796392,0.36,0.32432432432432434,1.0,0.0,False,True,True,0.4166666666666667,True,1.0,True,0.0,1.0,3.217391304347826,False,False,15.0,False,11.0,1
576,296020,True,False,False,False,1.0,0.875,0.5,0.0,0.0,False,False,True,1.0,True,1.0,False,0.0,1.0,1.0,False,False,26.0,False,1.0,1
577,296837,True,False,False,False,1.0,0.6363636363636364,0.42105263157894735,0.0,0.2857142857142857,False,False,True,0.8333333333333334,True,3.0,False,0.09090909090909093,0.875,2.375,True,False,20.0,False,2.0,1
578,297059,True,False,False,False,1.0,0.6363636363636364,0.42105263157894735,0.0,0.2857142857142857,False,False,True,0.8333333333333334,True,2.0,False,0.09090909090909093,0.875,2.375,True,False,20.0,False,2.0,1
579,297259,True,False,False,False,1.0,0.8,0.4444444444444444,0.0,0.375,False,False,True,0.8823529411764706,True,1.0,False,0.0,1.0,37.66666666666666,False,False,13.0,False,2.0,2
580,298284,True,False,False,True,0.9982660566796392,0.36,0.32432432432432434,1.0,0.0,False,True,True,0.4166666666666667,True,1.0,True,0.0,1.0,1.0434782608695652,False,False,15.0,False,11.0,1
581,298319,False,False,False,True,0.9635840609523764,0.42857142857142855,0.06666666666666668,1.0,0.5,False,False,True,0.07142857142857142,True,1.0,False,0.0,1.0,1.8333333333333333,False,True,0.0,False,1.0,1
582,298539,True,False,False,True,0.8869248996606751,0.25,0.38461538461538464,1.0,1.0,False,False,True,0.5833333333333334,True,1.0,True,0.0,0.8,19.0,False,False,3.0,False,6.0,2
583,298631,True,True,False,False,1.0,0.6153846153846154,0.5,1.0,0.25,True,True,True,0.84,False,2.0,True,0.0,1.0,1.7272727272727273,False,True,8.0,False,0.0,1
584,298632,True,True,False,False,1.0,0.6153846153846154,0.5,1.0,0.25,True,True,True,0.84,False,2.0,True,0.0,1.0,1.7272727272727273,False,True,8.0,False,0.0,1
585,298701,False,False,False,True,0.020135250178081786,0.4705882352941176,0.4137931034482759,16.0,0.5,False,False,True,0.5357142857142857,True,7.0,False,0.0,1.0,1.0,False,False,1.0,False,9.0,1
586,300650,False,True,False,False,0.9416688290660794,0.0,0.4583333333333333,1.0,0.0,True,False,True,0.9130434782608696,True,1.0,False,1.0,1.0,0.0,False,False,6.0,False,10.0,1
587,300659,False,True,False,False,0.08606026627499593,0.0,0.4583333333333333,1.0,0.0,True,False,True,0.9130434782608696,True,1.0,False,1.0,1.0,0.0,False,False,6.0,False,10.0,1
588,300766,True,False,False,True,0.8330607540572996,0.625,0.5294117647058824,1.0,0.0,True,True,True,0.375,True,2.0,False,0.0,0.8571428571428571,3.571428571428572,False,False,2.0,False,5.0,1
589,300797,True,False,True,True,1.0,0.0,0.5,1.0,0.0,True,True,True,0.7837837837837838,True,1.0,True,1.0,1.0,0.0,False,False,2.0,False,10.0,1
